source_root,file,theory,line,kind,subtype,name,operator_like,excerpt
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_PaperXVI_VolumetricBuoyancy.thy,TZPID_PaperXVI_VolumetricBuoyancy,1,theory,theory,TZPID_PaperXVI_VolumetricBuoyancy,no,theory TZPID_PaperXVI_VolumetricBuoyancy
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_PaperXVII_wa_Derivation.thy,TZPID_PaperXVII_wa_Derivation,1,theory,theory,TZPID_PaperXVII_wa_Derivation,no,theory TZPID_PaperXVII_wa_Derivation
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_PaperXVIII_StandingWaveEnlargement.thy,TZPID_PaperXVIII_StandingWaveEnlargement,1,theory,theory,TZPID_PaperXVIII_StandingWaveEnlargement,no,theory TZPID_PaperXVIII_StandingWaveEnlargement
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_PeriodicTable_GravitationalCharge.thy,TZPID_PeriodicTable_GravitationalCharge,1,theory,theory,TZPID_PeriodicTable_GravitationalCharge,no,theory TZPID_PeriodicTable_GravitationalCharge
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Phase2_Expanded_Theorem_Coverage.thy,TZPID_Phase2_Expanded_Theorem_Coverage,1,theory,theory,TZPID_Phase2_Expanded_Theorem_Coverage,no,theory TZPID_Phase2_Expanded_Theorem_Coverage
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Phase2_Semantic_Translation.thy,TZPID_Phase2_Semantic_Translation,1,theory,theory,TZPID_Phase2_Semantic_Translation,no,theory TZPID_Phase2_Semantic_Translation
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Phase3_Observable_Contract.thy,TZPID_Phase3_Observable_Contract,1,theory,theory,TZPID_Phase3_Observable_Contract,no,theory TZPID_Phase3_Observable_Contract
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_PhaseLockingResonance_CaptureBasin.thy,TZPID_PhaseLockingResonance_CaptureBasin,1,theory,theory,TZPID_PhaseLockingResonance_CaptureBasin,no,theory TZPID_PhaseLockingResonance_CaptureBasin
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_PhaseLockingResonance_Computational_Checks.thy,TZPID_PhaseLockingResonance_Computational_Checks,1,theory,theory,TZPID_PhaseLockingResonance_Computational_Checks,no,theory TZPID_PhaseLockingResonance_Computational_Checks
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_PhaseLockingResonance_Focus.thy,TZPID_PhaseLockingResonance_Focus,1,theory,theory,TZPID_PhaseLockingResonance_Focus,no,theory TZPID_PhaseLockingResonance_Focus
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_PhaseLockingResonance_KuramotoFiniteN.thy,TZPID_PhaseLockingResonance_KuramotoFiniteN,1,theory,theory,TZPID_PhaseLockingResonance_KuramotoFiniteN,no,theory TZPID_PhaseLockingResonance_KuramotoFiniteN
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_PhaseLockingResonance_Typed_RatioSelection.thy,TZPID_PhaseLockingResonance_Typed_RatioSelection,1,theory,theory,TZPID_PhaseLockingResonance_Typed_RatioSelection,no,theory TZPID_PhaseLockingResonance_Typed_RatioSelection
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Phone2_Theorem_Anchors.thy,TZPID_Phone2_Theorem_Anchors,1,theory,theory,TZPID_Phone2_Theorem_Anchors,no,theory TZPID_Phone2_Theorem_Anchors
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_PhysicalProofArchitecture.thy,TZPID_PhysicalProofArchitecture,1,theory,theory,TZPID_PhysicalProofArchitecture,no,theory TZPID_PhysicalProofArchitecture
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_PortalBreathing_OccupancyInterface.thy,TZPID_PortalBreathing_OccupancyInterface,1,theory,theory,TZPID_PortalBreathing_OccupancyInterface,no,theory TZPID_PortalBreathing_OccupancyInterface
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_PortalEquilibrium_Laws.thy,TZPID_PortalEquilibrium_Laws,1,theory,theory,TZPID_PortalEquilibrium_Laws,no,theory TZPID_PortalEquilibrium_Laws
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Quantum_Open_System_Model.thy,TZPID_Quantum_Open_System_Model,1,theory,theory,TZPID_Quantum_Open_System_Model,no,theory TZPID_Quantum_Open_System_Model
