source_root,file,theory,line,kind,subtype,name,operator_like,excerpt
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,22,datatype,datatype,aa_wolfram_check,no,datatype aa_wolfram_check =
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,36,definition,constant_or_definition,aa_spines_wolfram_results_sha1,no,definition aa_spines_wolfram_results_sha1 :: string where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,39,definition,constant_or_definition,aa_module_library_summary_sha1,no,definition aa_module_library_summary_sha1 :: string where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,42,definition,constant_or_definition,aa_wolfram_check_status,no,"definition aa_wolfram_check_status :: ""aa_wolfram_check => string"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,45,definition,constant_or_definition,aa_wolfram_check_registry_id,no,"definition aa_wolfram_check_registry_id :: ""aa_wolfram_check => string"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,48,definition,constant_or_definition,aa_wolfram_check_spine,no,"definition aa_wolfram_check_spine :: ""aa_wolfram_check => string"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,51,definition,constant_or_definition,aa_wolfram_check_notes,no,"definition aa_wolfram_check_notes :: ""aa_wolfram_check => string"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,54,definition,constant_or_definition,aa_wolfram_verified_check,no,"definition aa_wolfram_verified_check :: ""aa_wolfram_check => bool"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,57,definition,constant_or_definition,aa_module_library_rows,no,definition aa_module_library_rows :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,60,definition,constant_or_definition,aa_module_library_parse_passes,no,definition aa_module_library_parse_passes :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,63,definition,constant_or_definition,aa_module_library_parse_normalization_queue,no,definition aa_module_library_parse_normalization_queue :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,66,definition,constant_or_definition,aa_module_library_source_packets,no,definition aa_module_library_source_packets :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,69,definition,constant_or_definition,aa_module_library_wolfram_passes,no,definition aa_module_library_wolfram_passes :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,72,definition,constant_or_definition,aa_module_library_needs_normalization,no,definition aa_module_library_needs_normalization :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Computational_Checks.thy,TZPID_AA_Spines_Computational_Checks,75,definition,constant_or_definition,aa_module_library_source_packet_statuses,no,definition aa_module_library_source_packet_statuses :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,23,datatype,datatype,aa_registry_id,no,datatype aa_registry_id =
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,123,definition,constant_or_definition,aa_spines_obligations_sha1,no,definition aa_spines_obligations_sha1 :: string where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,126,definition,constant_or_definition,aa_registry_id_text,no,"definition aa_registry_id_text :: ""aa_registry_id => string"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,129,definition,constant_or_definition,aa_registry_title,no,"definition aa_registry_title :: ""aa_registry_id => string"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,132,definition,constant_or_definition,aa_registry_semantic_key,no,"definition aa_registry_semantic_key :: ""aa_registry_id => string"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,135,definition,constant_or_definition,vortex_core_topological_fluid_dynamics_target_ids,no,"definition vortex_core_topological_fluid_dynamics_target_ids :: ""string list"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,142,definition,operator_or_carrier,dna_tzpqvs_isomorphism_target_ids,yes,"definition dna_tzpqvs_isomorphism_target_ids :: ""string list"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,149,definition,constant_or_definition,neutrino_piezoelectric_coupling_target_ids,no,"definition neutrino_piezoelectric_coupling_target_ids :: ""string list"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_AA_Spines_Focus.thy,TZPID_AA_Spines_Focus,156,definition,operator_or_carrier,quantum_information_genesis_of_curvature_target_ids,yes,"definition quantum_information_genesis_of_curvature_target_ids :: ""string list"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,58,definition,constant_or_definition,promoted_axiom_refs,no,"definition promoted_axiom_refs :: ""(nat * string) list"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,79,definition,constant_or_definition,theorem_obligation_refs,no,"definition theorem_obligation_refs :: ""(nat * string * string) list"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,549,definition,constant_or_definition,theorem_obligation_sha1,no,definition theorem_obligation_sha1 :: string where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,552,definition,constant_or_definition,obligation_dependency_sha1,no,definition obligation_dependency_sha1 :: string where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,555,definition,constant_or_definition,promoted_axiom_count,no,definition promoted_axiom_count :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,558,definition,constant_or_definition,theorem_obligation_count,no,definition theorem_obligation_count :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Axioms.thy,TZPID_Axioms,561,definition,constant_or_definition,obligation_dependency_count,no,definition obligation_dependency_count :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,23,definition,operator_or_carrier,bessel_j11_lower,yes,definition bessel_j11_lower :: real where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,26,definition,operator_or_carrier,bessel_j11_upper,yes,definition bessel_j11_upper :: real where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,29,definition,operator_or_carrier,bessel_jhalf_lower,yes,definition bessel_jhalf_lower :: real where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,32,definition,operator_or_carrier,bessel_jhalf_upper,yes,definition bessel_jhalf_upper :: real where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,35,definition,operator_or_carrier,certified_bessel_zero_intervals,yes,"definition certified_bessel_zero_intervals :: ""real \<Rightarrow> real \<Rightarrow> bool"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,42,definition,operator_or_carrier,bessel_zero_policy,yes,definition bessel_zero_policy :: string where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,193,definition,operator_or_carrier,radial_phase,yes,"definition radial_phase :: ""real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,196,definition,operator_or_carrier,delta_alpha_phase,yes,"definition delta_alpha_phase :: ""real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,200,definition,operator_or_carrier,bessel_phase_gradient,yes,"definition bessel_phase_gradient :: ""real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Bessel_External_Certificates.thy,TZPID_Bessel_External_Certificates,204,definition,operator_or_carrier,bessel_shell_radius,yes,"definition bessel_shell_radius :: ""nat \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Core.thy,TZPID_Core,1407,definition,constant_or_definition,core_candidate_inventory_sha1,no,definition core_candidate_inventory_sha1 :: string where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Core.thy,TZPID_Core,1410,definition,constant_or_definition,core_candidate_slice_sha1,no,definition core_candidate_slice_sha1 :: string where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Core.thy,TZPID_Core,1413,definition,constant_or_definition,core_candidate_count,no,definition core_candidate_count :: nat where
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Core.thy,TZPID_Core,1416,definition,constant_or_definition,core_candidate_kind_counts,no,"definition core_candidate_kind_counts :: ""(string * nat) list"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DerivationOrder.thy,TZPID_DerivationOrder,11,definition,constant_or_definition,rung_before,no,"definition rung_before :: ""nat => nat => bool"""
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DerivationOrder.thy,TZPID_DerivationOrder,14,definition,constant_or_definition,edge_points_upward,no,"definition edge_points_upward :: ""(nat * nat) => bool"""
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DerivationOrder.thy,TZPID_DerivationOrder,17,definition,constant_or_definition,explicit_ladder_edges,no,"definition explicit_ladder_edges :: ""(nat * nat) list"""
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Dynamics_Scaling_Model.thy,TZPID_Dynamics_Scaling_Model,27,definition,operator_or_carrier,stability_residual,yes,"definition stability_residual :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Dynamics_Scaling_Model.thy,TZPID_Dynamics_Scaling_Model,30,definition,operator_or_carrier,oscillator_energy,yes,"definition oscillator_energy :: ""real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Dynamics_Scaling_Model.thy,TZPID_Dynamics_Scaling_Model,34,definition,operator_or_carrier,stochastic_drift_magnitude,yes,"definition stochastic_drift_magnitude :: ""real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Dynamics_Scaling_Model.thy,TZPID_Dynamics_Scaling_Model,37,definition,operator_or_carrier,nonlinearity_constant_guard,yes,"definition nonlinearity_constant_guard :: ""real \<Rightarrow> bool"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Dynamics_Scaling_Model.thy,TZPID_Dynamics_Scaling_Model,75,definition,operator_or_carrier,temporal_displacement,yes,"definition temporal_displacement :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Dynamics_Scaling_Model.thy,TZPID_Dynamics_Scaling_Model,78,definition,operator_or_carrier,confined_mode_wavenumber,yes,"definition confined_mode_wavenumber :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Dynamics_Scaling_Model.thy,TZPID_Dynamics_Scaling_Model,81,definition,operator_or_carrier,emergent_rotation_ratio,yes,"definition emergent_rotation_ratio :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Dynamics_Scaling_Model.thy,TZPID_Dynamics_Scaling_Model,123,definition,operator_or_carrier,running_constant,yes,"definition running_constant :: ""real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Dynamics_Scaling_Model.thy,TZPID_Dynamics_Scaling_Model,126,definition,operator_or_carrier,renormalization_navigation_residual,yes,"definition renormalization_navigation_residual :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Dynamics_Scaling_Model.thy,TZPID_Dynamics_Scaling_Model,148,definition,operator_or_carrier,zero_point_fluctuation_variance,yes,"definition zero_point_fluctuation_variance :: ""real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Dynamics_Scaling_Model.thy,TZPID_Dynamics_Scaling_Model,151,definition,operator_or_carrier,vacuum_polarization_residual,yes,"definition vacuum_polarization_residual :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Dynamics_Scaling_Model.thy,TZPID_Dynamics_Scaling_Model,154,definition,operator_or_carrier,semiclassical_ratio,yes,"definition semiclassical_ratio :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_Dynamics_Scaling_Model.thy,TZPID_Dynamics_Scaling_Model,157,definition,operator_or_carrier,casimir_inverse_fourth_scale,yes,"definition casimir_inverse_fourth_scale :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsScaling_Carriers.thy,TZPID_DynamicsScaling_Carriers,23,definition,operator_or_carrier,ds_balance_margin,yes,"definition ds_balance_margin :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsScaling_Carriers.thy,TZPID_DynamicsScaling_Carriers,26,definition,operator_or_carrier,ds_oscillator_energy_density,yes,"definition ds_oscillator_energy_density :: ""real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsScaling_Carriers.thy,TZPID_DynamicsScaling_Carriers,30,definition,operator_or_carrier,ds_drift_bound_guard,yes,"definition ds_drift_bound_guard :: ""real \<Rightarrow> real \<Rightarrow> bool"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsScaling_Carriers.thy,TZPID_DynamicsScaling_Carriers,34,definition,operator_or_carrier,ds_nonlinear_response,yes,"definition ds_nonlinear_response :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsScaling_Carriers.thy,TZPID_DynamicsScaling_Carriers,39,definition,operator_or_carrier,ds_temporal_recovery_residual,yes,"definition ds_temporal_recovery_residual :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsScaling_Carriers.thy,TZPID_DynamicsScaling_Carriers,43,definition,operator_or_carrier,ds_mode_closure_residual,yes,"definition ds_mode_closure_residual :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsScaling_Carriers.thy,TZPID_DynamicsScaling_Carriers,47,definition,operator_or_carrier,ds_rotation_recovery_residual,yes,"definition ds_rotation_recovery_residual :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsScaling_Carriers.thy,TZPID_DynamicsScaling_Carriers,53,definition,operator_or_carrier,ds_running_shift,yes,"definition ds_running_shift :: ""real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsScaling_Carriers.thy,TZPID_DynamicsScaling_Carriers,56,definition,operator_or_carrier,ds_semiclassical_recovery_residual,yes,"definition ds_semiclassical_recovery_residual :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsScaling_Carriers.thy,TZPID_DynamicsScaling_Carriers,60,definition,operator_or_carrier,ds_inverse_fourth_ratio,yes,"definition ds_inverse_fourth_ratio :: ""real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsStability_Carriers.thy,TZPID_DynamicsStability_Carriers,22,definition,operator_or_carrier,dst_force_linearity_residual,yes,"definition dst_force_linearity_residual :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsStability_Carriers.thy,TZPID_DynamicsStability_Carriers,26,definition,operator_or_carrier,dst_stationary_flow_margin,yes,"definition dst_stationary_flow_margin :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsStability_Carriers.thy,TZPID_DynamicsStability_Carriers,30,definition,constant_or_definition,dst_accumulation_balance_residual,no,definition dst_accumulation_balance_residual ::
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsStability_Carriers.thy,TZPID_DynamicsStability_Carriers,35,definition,operator_or_carrier,dst_horizon_margin,yes,"definition dst_horizon_margin :: ""real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsStability_Carriers.thy,TZPID_DynamicsStability_Carriers,40,definition,operator_or_carrier,dst_energy_drop_margin,yes,"definition dst_energy_drop_margin :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsStability_Carriers.thy,TZPID_DynamicsStability_Carriers,44,definition,operator_or_carrier,dst_uniqueness_margin,yes,"definition dst_uniqueness_margin :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsStability_Carriers.thy,TZPID_DynamicsStability_Carriers,48,definition,operator_or_carrier,dst_numerical_margin,yes,"definition dst_numerical_margin :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsStability_Carriers.thy,TZPID_DynamicsStability_Carriers,51,definition,operator_or_carrier,dst_spectral_stability_margin,yes,"definition dst_spectral_stability_margin :: ""real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsStability_Carriers.thy,TZPID_DynamicsStability_Carriers,56,definition,operator_or_carrier,dst_newtonian_recovery_residual,yes,"definition dst_newtonian_recovery_residual :: ""real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_DynamicsStability_Carriers.thy,TZPID_DynamicsStability_Carriers,60,definition,constant_or_definition,dst_dispersion_shift_residual,no,definition dst_dispersion_shift_residual ::
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_EdgeCase_Strengthening.thy,TZPID_EdgeCase_Strengthening,19,definition,constant_or_definition,cosmological_density_contract,no,definition cosmological_density_contract ::
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_EdgeCase_Strengthening.thy,TZPID_EdgeCase_Strengthening,29,definition,operator_or_carrier,vacuum_cutoff_admissible,yes,"definition vacuum_cutoff_admissible :: ""real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> bool"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_EdgeCase_Strengthening.thy,TZPID_EdgeCase_Strengthening,38,definition,operator_or_carrier,finite_cutoff_guard,yes,"definition finite_cutoff_guard :: ""real \<Rightarrow> bool"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_EdgeCase_Strengthening.thy,TZPID_EdgeCase_Strengthening,48,definition,operator_or_carrier,alfven_speed,yes,"definition alfven_speed :: ""real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_EdgeCase_Strengthening.thy,TZPID_EdgeCase_Strengthening,51,definition,operator_or_carrier,alfven_mode_contract,yes,"definition alfven_mode_contract :: ""real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> nat \<Rightarrow> bool"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_EdgeCase_Strengthening.thy,TZPID_EdgeCase_Strengthening,60,definition,operator_or_carrier,poisson_residual,yes,"definition poisson_residual :: ""real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real"" where"
D:\TZPIDProof\tzpid_proof\isabelle_tzpid,D:\TZPIDProof\tzpid_proof\isabelle_tzpid\TZPID_EdgeCase_Strengthening.thy,TZPID_EdgeCase_Strengthening,74,definition,operator_or_carrier,helmholtz_residual,yes,"definition helmholtz_residual :: ""real \<Rightarrow> real \<Rightarrow> real \<Rightarrow> real"" where"
